file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,2,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,0
projects\projects.js,3,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,55
projects\projects.js,4,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,0
projects\projects.js,5,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,60
projects\projects.js,6,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,0
projects\projects.js,7,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,48
projects\projects.js,8,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,0
projects\projects.js,9,js,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,0,62
projects\projects.js,10,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,56
projects\projects.js,11,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,12,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,63
projects\projects.js,13,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,14,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,57
projects\projects.js,15,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,16,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,21
projects\projects.js,17,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,18,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,38
projects\projects.js,19,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,20,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,29
projects\projects.js,21,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,12
projects\projects.js,22,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,14
projects\projects.js,23,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,12
projects\projects.js,24,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,0
projects\projects.js,25,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,26,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,50
projects\projects.js,27,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,35
projects\projects.js,28,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,1
projects\projects.js,29,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,30,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,53
projects\projects.js,31,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,42
projects\projects.js,32,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,51
projects\projects.js,33,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,34,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,28
projects\projects.js,35,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,32
projects\projects.js,36,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,35
projects\projects.js,37,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,33
projects\projects.js,38,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,39,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,47
projects\projects.js,40,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,41,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,29
projects\projects.js,42,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,19
projects\projects.js,43,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,13
projects\projects.js,44,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,24
projects\projects.js,45,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,18
projects\projects.js,46,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,47
projects\projects.js,47,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,48,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,22
projects\projects.js,49,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,5,64
projects\projects.js,50,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,51,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,23
projects\projects.js,52,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,6,87
projects\projects.js,53,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,54,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,25
projects\projects.js,55,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,6,48
projects\projects.js,56,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,6
projects\projects.js,57,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,6,46
projects\projects.js,58,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,6,66
projects\projects.js,59,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,6,56
projects\projects.js,60,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,0
projects\projects.js,61,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,1
projects\projects.js,62,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,1
projects\projects.js,63,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,64,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,27
projects\projects.js,65,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,20
projects\projects.js,66,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,27
projects\projects.js,67,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,38
projects\projects.js,68,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,3,69
projects\projects.js,69,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,1
projects\projects.js,70,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,71,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,72,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,73,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,32
projects\projects.js,74,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,23
projects\projects.js,75,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,76,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,13
projects\projects.js,77,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,53
projects\projects.js,78,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,48
projects\projects.js,79,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\projects.js,80,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,25
projects\projects.js,81,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,51
projects\projects.js,82,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,59
projects\projects.js,83,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,42
projects\projects.js,84,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,1
projects\projects.js,85,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,52
projects\projects.js,86,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,56
projects\projects.js,87,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,1,31
projects\projects.js,88,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,1
projects\projects.js,89,js,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\index.html,1,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,13
projects\index.html,2,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,14
projects\index.html,3,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,4
projects\index.html,4,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,20
projects\index.html,5,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,68
projects\index.html,6,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,21
projects\index.html,7,html,12ed31be,jacsea,2025-10-08,19:15:16,-07:00,2025-10-08T19:15:16-07:00,2,43
projects\index.html,8,html,a629860a,jacsea,2025-10-17,16:11:00,-07:00,2025-10-17T16:11:00-07:00,2,48
projects\index.html,9,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,5
projects\index.html,10,html,a629860a,jacsea,2025-10-17,16:11:00,-07:00,2025-10-17T16:11:00-07:00,0,0
projects\index.html,11,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,4
projects\index.html,12,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,30
projects\index.html,13,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,23
projects\index.html,14,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,58
projects\index.html,15,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,4,22
projects\index.html,16,html,12ed31be,jacsea,2025-10-08,19:15:16,-07:00,2025-10-08T19:15:16-07:00,2,4
projects\index.html,17,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\index.html,18,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,65
projects\index.html,19,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,33
projects\index.html,20,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\index.html,21,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,2,26
projects\index.html,22,html,ec25ec18,jacsea,2025-10-31,16:26:24,-07:00,2025-10-31T16:26:24-07:00,0,0
projects\index.html,23,html,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,2,48
projects\index.html,24,html,733c1846,jacsea,2025-10-24,21:44:45,-07:00,2025-10-24T21:44:45-07:00,2,47
projects\index.html,25,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,0
projects\index.html,26,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,5
projects\index.html,27,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,5
contact\index.html,1,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,13
contact\index.html,2,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,14
contact\index.html,3,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,4
contact\index.html,4,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,20
contact\index.html,5,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,68
contact\index.html,6,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,20
contact\index.html,7,html,12ed31be,jacsea,2025-10-08,19:15:16,-07:00,2025-10-08T19:15:16-07:00,2,43
contact\index.html,8,html,a629860a,jacsea,2025-10-17,16:11:00,-07:00,2025-10-17T16:11:00-07:00,2,48
contact\index.html,9,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,5
contact\index.html,10,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,0,0
contact\index.html,11,html,a629860a,jacsea,2025-10-17,16:11:00,-07:00,2025-10-17T16:11:00-07:00,0,4
contact\index.html,12,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,2,71
contact\index.html,13,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,5
contact\index.html,14,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,6,4
contact\index.html,15,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,6,31
contact\index.html,16,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,6
contact\index.html,17,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,0,0
contact\index.html,18,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,5
contact\index.html,19,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,6,6
contact\index.html,20,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,6,20
contact\index.html,21,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,6
contact\index.html,22,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,0,0
contact\index.html,23,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,5
contact\index.html,24,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,6,3
contact\index.html,25,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,6,31
contact\index.html,26,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,6
contact\index.html,27,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,4,0
contact\index.html,28,html,12ed31be,jacsea,2025-10-08,19:15:16,-07:00,2025-10-08T19:15:16-07:00,4,19
contact\index.html,29,html,d342f457,jacsea,2025-10-03,18:04:00,-07:00,2025-10-03T18:04:00-07:00,2,5
contact\index.html,30,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,2,0
contact\index.html,31,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,5
contact\index.html,32,html,84b9392d,jacsea,2025-10-03,15:07:29,-07:00,2025-10-03T15:07:29-07:00,0,5
